num_inspected_publications,num_citations
0,0
62,56
149,65
507,84
775,88
954,89
1091,89
1665,97
1842,98
1940,98
2613,105
2630,105
2862,105
2955,107
2985,108
3019,109
3047,109
3099,117
3105,117
3179,117
3262,117
3331,117
3411,119
3438,119
3652,119
3661,119
3672,119
3696,119
3718,120
3760,122
3852,122
4058,122
4063,122
4082,122
4116,122
4204,122
4221,122
4230,122
4257,122
4341,122
4376,122
4379,122
4499,125
4501,125
4507,125
4512,125
4514,125
4634,126
4972,126
4994,126
5003,126
5230,126
5252,126
5348,130
5522,136
5623,136
5690,136
5757,136
5825,136
5931,136
6234,136
6240,136
6273,136
6306,138
6362,139
6366,140
6383,140
6448,140
6463,140
6503,140
6587,140
6637,140
6664,140
6674,140
6872,140
6882,140
6910,140
6913,140
6963,140
7040,140
7054,141
7091,141
7109,142
7223,142
7262,142
7407,142
7413,142
7417,142
7442,142
7448,145
7466,145
7490,145
7569,145
7570,145
7584,145
7599,145
7612,145
7719,145
7735,145
7744,145
7749,145
7777,145
7818,145
7974,145
8016,145
8034,145
8065,145
8102,148
8173,148
8180,148
8210,148
8234,148
8411,148
8413,148
8415,149
8432,149
8474,149
8647,149
8649,149
8651,149
8688,149
8904,149
8933,149
9051,149
9084,149
9085,149
9136,149
9145,149
9146,149
9368,149
9388,149
9401,149
9431,149
9485,149
9488,149
9544,149
9619,149
9626,149
9766,149
9797,149
9801,149
9953,149
9982,149
10075,149
10118,151
10121,151
10340,151
10374,151
10566,151
10576,151
10656,151
10657,151
10662,151
10694,152
10831,152
10834,152
10855,154
10962,154
10974,154
10981,154
11045,154
11203,154
11291,154
11355,157
11448,157
11458,157
11622,157
11768,157
11970,157
11977,157
