num_inspected_publications,num_citations
0,0
15,9
127,14
149,14
197,15
214,15
357,15
452,15
659,15
673,15
753,15
795,15
972,15
1436,17
1440,17
1446,17
1507,17
1512,17
1519,17
1538,17
1572,17
1597,17
1598,17
2148,17
2163,17
2185,17
2323,17
2329,17
2333,17
2341,17
2343,17
2641,17
2737,17
2782,17
2783,17
2993,17
3020,17
3021,17
3030,17
3033,17
3112,17
3131,17
3182,17
3186,17
3309,17
3316,17
3320,17
3362,17
3393,17
3409,17
3410,17
3418,17
3537,17
3542,17
3566,17
3578,17
3607,17
3619,17
3658,17
3664,17
3668,17
3733,17
3765,17
3880,17
