num_inspected_publications,num_citations
0,0
38,33
106,50
158,52
185,56
219,60
253,71
271,71
302,77
318,77
324,77
359,77
391,77
465,92
505,96
545,104
569,104
579,104
586,107
613,107
633,108
636,108
870,112
886,112
929,112
946,112
960,112
962,112
969,112
975,112
981,112
986,112
988,112
990,112
1001,112
1154,120
1159,121
1439,121
1442,121
1443,121
1454,121
1455,121
1456,121
1459,121
1464,121
1790,122
1795,122
1867,122
1882,126
1892,127
1910,127
1916,127
2012,127
2023,127
2029,127
2030,127
2069,128
2079,128
2320,128
2325,128
2474,128
2475,128
2478,128
2479,128
2480,128
2482,128
2487,128
2626,130
2633,130
2634,130
2647,130
2654,130
3118,130
3119,130
3122,130
3137,131
3154,132
3157,132
3165,132
