num_inspected_publications,num_citations
0,0
64,57
187,88
281,88
314,88
356,88
376,88
399,88
416,88
429,88
445,88
457,88
483,88
495,88
542,88
551,88
561,88
590,88
602,88
614,88
622,88
639,88
679,88
686,88
692,88
770,97
775,97
779,97
786,102
789,102
847,102
850,102
857,102
915,104
921,104
924,104
927,104
954,104
980,104
1008,104
1010,104
1012,104
1014,104
1016,104
1024,104
1026,104
1038,104
1040,104
1061,104
1808,107
1816,107
1820,107
1903,108
2018,109
2129,112
2146,113
2249,113
2251,113
2253,113
2255,113
2293,120
2355,133
2356,133
2360,133
2374,133
2376,133
2619,133
2620,133
2697,137
2812,137
2817,137
2852,137
2909,137
2910,137
2948,137
2949,137
2959,137
3042,137
3068,137
3069,137
3071,137
3072,137
3073,137
3074,137
3078,137
3125,137
3126,137
3128,137
3140,137
3141,137
3145,137
3292,137
3324,137
3341,137
3430,137
3431,137
3564,137
3575,137
3730,138
4125,155
4126,155
4329,155
5040,158
5041,158
5047,158
5057,158
5058,158
5059,158
5060,158
5061,158
5157,158
5163,158
5164,158
5165,158
5166,158
5168,158
5169,158
5296,158
5297,158
5305,158
5330,158
5331,158
5332,158
5333,158
