num_inspected_publications,num_citations
0,0
30,0
65,0
82,0
105,0
139,0
152,0
372,3
400,3
425,3
445,3
616,5
622,5
740,5
745,5
765,5
799,5
803,5
816,5
852,5
936,5
962,5
1015,5
1018,5
1028,5
1035,5
1043,5
1050,5
1063,5
1087,5
1120,5
1134,5
1137,5
1140,5
1178,5
1184,5
1189,6
1195,6
1218,6
1230,6
1232,6
1234,6
1241,6
1261,6
1283,6
1287,6
1298,6
1335,6
1376,6
1385,6
1388,6
1392,6
1415,6
1416,6
1419,6
1461,7
1463,7
1467,7
1468,7
1470,7
1475,7
1481,7
1489,7
1591,7
1592,7
1598,7
1605,7
1616,7
1622,7
1648,7
1653,7
1656,7
1659,7
1660,7
1665,7
1688,7
1697,7
1703,7
1706,7
1841,7
1844,7
1917,7
1953,7
1975,7
1978,7
1980,7
2029,7
2035,7
2043,7
2068,7
2070,7
2090,7
2094,7
2097,7
2122,7
2162,7
2168,7
2181,7
2219,7
