num_inspected_publications,num_citations
0,0
87,102
239,183
443,310
718,417
804,420
1000,420
1011,420
1032,420
1075,420
1134,421
1139,421
1172,421
1346,421
1358,421
1368,421
1425,421
1456,421
1478,421
1519,421
1531,421
1548,421
1571,421
1679,421
1684,421
1692,421
1697,421
1701,421
1704,421
1767,424
1770,424
1774,424
1789,424
1809,424
1837,424
1843,424
1845,424
1966,424
2356,432
2357,432
2360,432
2396,432
2397,432
2399,432
2423,438
2424,438
2442,438
2443,438
2444,438
2455,438
2466,438
2467,438
2562,438
2563,438
2564,438
2573,438
2575,438
2576,438
2631,438
2642,438
2733,440
2735,440
2737,440
2739,440
2745,440
2753,440
2754,440
2755,440
2756,440
2773,441
2774,441
2790,441
2793,441
2795,441
2820,441
2821,441
2838,441
2839,441
2849,441
2853,441
2858,441
2859,441
2860,441
2911,443
2912,443
2917,443
2918,443
2920,443
3109,443
3112,443
3115,443
3118,443
3127,443
3154,443
3197,443
3198,443
3220,443
3223,443
3237,443
3249,443
3250,443
3274,443
3326,443
3349,443
3361,443
3391,443
3408,443
3419,443
3435,443
3456,443
3540,444
3545,444
3561,444
3570,444
3630,446
3634,446
3664,447
3686,447
3692,447
3708,447
3730,447
3733,447
3763,447
3766,447
3768,447
4007,447
4016,447
4022,447
4153,447
4160,447
4180,447
4185,447
4210,447
4221,447
4226,447
4255,447
4267,447
4278,447
4282,447
4285,447
4319,447
4335,447
4391,448
4512,448
4518,448
4535,448
4536,448
4537,448
4538,448
4590,449
4592,449
4596,449
4629,449
4641,449
4700,449
4702,449
4719,449
4727,449
4728,449
4729,449
4730,449
4735,449
4736,449
4737,449
4738,449
4740,449
4742,449
4746,449
4748,449
4769,449
4919,450
4982,450
4983,450
4993,450
4998,450
5028,450
5041,450
5059,450
5071,450
5072,450
5091,450
5101,450
5239,451
5252,451
5254,451
5285,451
5475,451
5477,451
5481,451
5488,451
5491,451
5497,451
5618,451
5620,451
5626,451
5627,451
5633,451
5635,451
5637,451
5674,451
5675,451
5752,451
5920,451
5921,451
5978,451
5997,455
6043,455
6044,455
6060,455
6061,455
6161,455
6168,455
6182,455
6216,455
6217,455
6225,455
6230,455
6236,455
6266,455
6269,455
6273,455
6274,455
6287,455
6297,455
6320,455
6330,455
6394,456
6431,456
6433,456
6603,456
6606,456
6610,456
