num_inspected_publications,num_citations
0,0
55,15
86,19
121,34
143,34
166,34
189,34
288,34
317,34
370,36
383,36
407,37
427,43
444,43
507,55
522,57
989,66
1159,72
1212,72
1235,74
1242,74
1247,74
1313,74
1317,74
1323,74
1329,74
1338,74
1837,75
1864,77
1878,77
1883,77
1908,77
2177,83
2181,83
2196,83
2201,83
2288,83
2292,83
2301,83
2303,83
2314,83
2408,84
2409,84
2426,84
2433,90
2439,90
2440,90
2453,92
2470,92
2507,92
2556,93
2563,96
2565,96
2577,96
2611,99
2622,99
2624,99
2627,99
2628,99
2640,102
2647,106
2648,106
2665,109
2677,113
2689,113
2759,113
2782,113
2789,113
2808,119
2816,120
2828,120
2853,121
2900,121
2953,140
2965,140
2973,140
2979,140
3063,140
3078,140
3082,141
3113,147
3114,147
3115,147
3528,149
3624,149
3699,151
3701,151
3716,151
3719,151
3722,151
3724,151
3773,151
3775,151
3787,151
3799,151
3805,151
3806,151
3813,151
3826,151
3827,151
3836,151
3865,151
3881,151
3883,151
3885,151
3892,151
3901,151
3922,151
3936,151
3950,151
3957,151
3972,151
3985,151
3996,153
4030,153
4039,153
4094,154
4653,160
4705,162
4720,162
4737,162
4761,165
4765,165
4780,165
4808,165
4812,165
4847,166
4881,166
4883,166
4896,166
4901,166
4905,166
4909,166
4912,166
4914,166
5022,166
5145,167
5150,167
5230,167
5236,167
5265,167
5281,167
5287,167
5310,167
5311,167
5348,167
5353,167
5383,167
5386,167
5934,167
5936,167
5937,167
6000,167
6038,167
6043,167
6060,167
6157,168
6160,168
6174,168
6192,168
6198,170
6209,170
6217,171
6237,171
6238,171
6241,171
6246,171
6249,171
6252,171
6440,171
6510,171
6541,171
6607,171
6648,171
6662,171
6690,171
6753,171
6762,171
6766,171
6776,171
6798,171
6803,171
7127,171
7131,171
7180,171
7189,171
7198,171
7219,171
7220,171
7269,171
7279,171
7376,171
7379,171
7408,171
7410,171
7425,171
7427,171
7468,171
7477,171
7683,173
7693,173
7697,173
7700,173
7702,173
7703,173
7845,173
7853,173
7856,173
7869,173
7870,173
7965,173
7966,173
7967,173
8009,174
8103,175
8424,176
8465,176
8476,176
8479,176
8480,176
8484,176
8491,176
8519,176
8667,176
8670,176
8673,176
8703,176
9009,176
9123,176
9124,176
9125,176
9317,176
9327,176
9335,176
9345,176
9392,176
9692,176
