num_inspected_publications,num_citations
0,0
35,23
48,26
67,35
147,37
260,37
321,39
395,43
404,44
413,46
455,53
566,53
578,55
604,55
614,56
623,57
626,57
641,57
648,59
651,59
684,61
746,61
885,61
888,61
893,61
932,62
952,62
955,62
960,62
989,62
999,62
1003,62
1004,62
1010,62
1011,62
1012,62
1045,62
1046,62
1066,62
1067,62
1614,62
1617,62
1622,63
1624,64
1984,64
1990,64
2105,64
2113,64
2125,65
2129,65
2131,65
2132,65
2136,65
2149,65
2172,65
2173,65
2483,66
2603,66
2610,66
2623,66
2626,66
2635,66
2638,66
2639,66
2649,68
2651,68
2856,68
2931,68
2961,68
3001,68
3010,68
3019,68
3020,68
3024,71
3026,71
3047,71
3065,71
3068,71
3070,71
3073,71
3075,71
3078,71
3120,71
