num_inspected_publications,num_citations
0,0
31,27
58,35
152,39
168,43
179,44
330,46
389,61
421,61
561,64
569,65
638,65
642,65
845,68
901,71
984,82
1078,93
1165,97
1167,97
1393,116
1411,116
1463,120
1531,124
1534,124
1694,130
1786,133
1822,134
1962,142
2057,149
2095,162
2136,162
2137,162
2203,169
2391,170
2410,170
2411,170
2419,170
2420,170
2421,170
2487,180
2492,180
2507,181
2526,186
2534,186
2588,186
2633,186
2694,187
2695,187
2697,187
2876,191
2957,206
2973,206
2985,206
2988,206
3005,206
3042,206
3108,208
3228,215
3264,218
3404,218
3551,219
3608,222
3626,226
3663,226
3666,227
3685,227
3690,231
3701,231
3739,233
3863,235
3867,235
3898,235
3967,242
3971,242
3974,242
4045,242
4052,242
4091,245
4342,245
4388,245
4394,247
4397,247
4430,247
4448,248
4480,251
4486,251
4488,251
4556,251
4563,251
4577,251
4699,251
4706,251
4718,251
4765,254
4775,254
4830,254
4893,254
4900,254
4970,257
4987,257
4993,257
5182,260
5220,260
5242,260
5253,263
5255,263
5285,263
5352,265
5434,265
5442,265
5459,265
5569,267
5581,267
5728,269
5750,269
5755,269
5759,269
5760,269
5764,269
5769,269
5863,269
5865,269
5967,269
6089,274
6091,274
6096,274
6140,274
6154,274
6174,276
6258,276
6266,276
6269,276
6272,276
6358,278
6420,278
6472,278
6508,278
6573,278
6659,281
6752,281
6782,282
6879,293
6891,293
6892,293
6896,293
6905,293
6992,294
7006,294
7018,294
7030,294
7045,294
7051,294
7066,295
7075,295
7094,295
7189,297
7190,297
7198,297
7390,307
7521,312
7531,312
7564,314
7592,314
7642,317
7644,317
7712,317
7737,317
7839,317
7840,317
7842,317
7853,317
7874,317
7935,318
