num_inspected_publications,num_citations
0,0
19,17
530,94
699,138
830,158
907,161
986,192
1113,194
1170,195
1174,195
1376,199
1542,204
1709,205
1736,206
1832,210
1835,210
1841,210
2009,221
2065,221
2117,221
2169,221
2181,221
2205,221
2299,225
2340,225
2357,225
2391,225
2484,225
2494,225
2559,225
2583,226
2795,226
2888,227
2945,227
2955,229
2961,229
2963,229
3006,229
3007,229
3010,229
3013,229
3025,229
3054,229
3062,229
3080,229
3089,230
3094,230
3155,230
3166,230
3174,230
3175,230
3194,230
3200,230
3210,230
3259,233
3271,233
3296,233
3348,234
3382,234
3583,234
3586,234
3595,234
3643,236
3667,236
3682,236
3685,236
3734,236
3739,237
3834,237
3835,237
3848,237
4047,237
4082,237
4093,237
4145,237
4166,237
4171,237
4182,237
4218,239
4221,239
4253,240
4265,240
4266,240
4301,240
4305,240
4321,240
4331,240
4338,240
4346,240
4347,240
4388,240
