num_inspected_publications,num_citations
0,0
22,1
32,1
439,1
449,1
468,1
652,1
668,1
672,1
683,1
694,1
703,1
709,1
715,1
721,1
789,1
796,1
815,1
957,1
967,1
1121,1
1131,1
1136,1
1411,1
1447,1
1516,1
1557,1
1581,1
1601,1
1606,1
1617,1
1621,1
1625,1
1922,1
1936,1
2217,1
2395,1
2408,1
2527,1
2607,1
2609,1
2747,1
2777,1
2845,1
2859,1
3106,1
3320,1
3326,1
3330,1
3686,1
3724,1
3728,1
3747,1
3754,1
3762,1
4066,1
4350,1
4362,1
4395,1
4416,1
4510,1
4538,1
4800,1
4835,1
4853,1
4863,1
4873,1
4955,1
4961,1
4969,1
4970,1
4984,1
