num_inspected_publications,num_citations
0,0
51,25
82,28
128,41
176,56
221,59
248,60
278,62
296,62
309,62
314,62
325,62
330,62
339,62
347,62
353,62
358,62
360,62
363,62
365,62
368,62
371,62
376,62
386,62
390,62
392,62
394,62
398,62
463,62
464,62
466,62
467,62
491,62
493,62
496,62
498,62
501,62
503,62
504,62
507,62
515,62
516,62
543,62
545,62
546,62
547,62
548,62
549,62
552,62
569,62
576,62
577,62
578,62
608,62
610,62
614,62
616,62
622,62
625,62
673,62
682,62
683,62
684,62
685,62
694,62
700,62
701,62
702,62
703,62
708,62
710,62
