num_inspected_publications,num_citations
0,0
168,29
204,34
239,36
304,46
365,47
408,47
420,47
428,47
476,50
607,116
641,117
653,117
654,117
662,117
680,120
737,124
761,130
764,130
813,130
865,131
958,132
964,132
999,133
1008,136
1012,136
1107,136
1108,136
1116,136
1328,136
1345,140
1370,140
1449,169
1458,169
1462,169
1474,170
1530,170
1533,170
2044,213
2050,213
2079,213
2172,213
2185,213
2281,217
2333,218
2338,218
2348,218
2389,218
2446,218
2458,218
2469,219
2521,219
2615,223
2647,224
2816,225
2826,225
3028,227
3031,227
3198,228
3204,228
3256,228
3383,228
3407,229
3410,229
3611,229
3810,229
3976,232
3992,232
3995,232
4044,235
4059,235
4078,235
4081,235
4086,235
4113,236
4147,236
4166,236
4177,236
4254,237
4295,237
4296,237
4307,237
4317,237
4341,237
4342,237
4363,237
4365,237
4366,237
4371,238
4378,238
4388,240
