num_inspected_publications,num_citations
0,0
1007,4
1788,4
2542,4
4327,4
4383,4
5448,4
5634,4
5642,4
6342,4
7139,4
7337,4
7731,4
8652,4
9635,4
10682,4
11612,4
12413,4
13881,4
14371,4
15404,4
16113,4
16757,4
17977,4
19731,4
20574,4
20948,4
22356,4
23132,4
23611,4
24325,4
25120,4
25121,4
26004,4
26676,4
27435,4
28122,4
29745,4
29775,4
30257,4
31709,4
32233,4
33181,4
33579,4
34539,4
35340,4
36237,4
37225,4
38004,4
38606,4
39293,4
41024,5
41087,5
41322,5
42353,5
44375,5
44553,5
44867,5
45868,6
46189,6
46476,6
47392,6
48189,6
48917,6
49846,6
50851,6
51899,6
52817,6
54310,6
55470,6
56088,6
56944,6
58121,6
59233,6
60129,6
61530,6
62919,6
63364,6
65371,6
66340,6
67331,6
67675,6
67770,6
68932,6
69536,6
69812,6
70067,6
70885,6
72573,6
72822,6
73083,6
74074,6
75594,6
75631,6
76828,6
77292,6
78278,6
78833,6
80341,6
81750,6
82287,6
82411,6
83313,6
84104,6
85184,6
87084,6
87988,6
88264,6
89656,6
90145,6
92024,6
92465,6
93392,6
93564,6
94430,6
94903,6
95778,6
95885,6
96668,6
97153,6
97957,6
98922,6
99031,6
100151,6
100996,6
102102,6
102131,6
103492,6
103881,6
104424,6
105467,6
106734,6
106836,6
107045,6
107168,6
107684,6
108576,7
109776,7
110118,7
110151,7
110991,7
112019,7
112352,7
112405,7
112937,7
112980,7
114338,7
115246,7
115256,7
116295,7
117191,7
117609,7
118381,7
118491,7
118553,7
119338,7
119342,7
121473,8
122166,8
122269,8
123229,8
124057,8
124527,8
125349,8
126701,9
128482,9
129629,9
131108,9
131146,9
132478,9
132731,9
133642,9
135853,9
135936,9
137230,9
138148,9
139013,9
139513,9
140537,9
141091,9
142435,9
144149,9
144225,9
144469,9
145261,9
145413,9
146350,9
147963,9
148739,9
149336,9
150537,9
151025,9
151552,9
152079,9
152446,9
154111,9
154632,9
156194,9
156463,9
156525,9
157575,9
158070,9
159028,9
159124,9
159222,9
160233,9
160491,9
161470,9
161984,9
162063,9
162368,9
163166,9
164335,9
165094,9
166497,9
166655,9
168456,9
169124,9
170782,9
171602,9
171687,9
172142,9
173129,9
173444,9
174830,9
175072,9
176279,9
176385,9
176737,9
177167,9
178289,9
178650,9
179096,9
179347,9
180048,9
181290,9
182221,9
182925,9
183478,9
183856,9
184174,9
184563,9
184940,9
186146,9
186599,9
186771,9
188551,9
189734,9
190784,9
191874,9
194162,9
195136,9
195451,9
196179,9
196416,9
197464,9
198231,9
198635,9
199794,9
200827,9
201627,9
202521,9
203403,9
204617,9
205245,9
206409,9
206954,9
208319,9
208592,9
209550,9
210508,9
211085,9
211704,9
212079,9
213139,9
213411,9
214334,9
214829,9
215309,9
216270,9
217067,9
218111,9
219350,9
220430,9
221105,9
221655,9
221902,9
223247,9
224279,9
225258,9
226394,9
226525,9
228541,10
230425,10
231010,10
232578,10
233504,10
233772,10
234582,10
234994,10
236215,10
236733,10
237240,10
238558,10
239404,10
240907,10
241771,10
242622,10
243629,10
244801,10
245490,10
245638,10
245851,10
