num_inspected_publications,num_citations
0,0
124,3
154,4
305,6
391,7
427,8
435,9
488,12
493,13
579,15
584,15
598,15
610,18
620,18
661,18
950,18
966,19
967,19
990,19
1039,21
1046,21
1058,22
1060,22
1072,22
1082,22
1111,22
1117,22
1120,22
1249,24
1264,24
1279,24
1336,24
1373,32
1468,34
1560,34
1669,34
1676,34
1745,36
1777,36
1779,36
1828,36
1829,36
1830,36
1975,36
1992,36
1996,36
2054,36
2077,36
2080,36
2081,36
2101,36
2150,36
2154,36
2160,36
