num_inspected_publications,num_citations
0,0
8,0
51,0
52,0
88,61
133,72
134,72
257,74
371,84
428,133
430,133
600,150
613,153
614,153
640,155
738,186
802,188
831,188
879,189
943,203
950,203
956,203
1014,207
1181,222
1204,222
1525,253
1584,273
1585,273
1588,273
1659,273
1668,274
1689,274
1691,274
1736,291
1750,292
1821,294
1838,303
1841,303
1842,303
2029,305
2031,305
2035,306
2043,306
2046,306
2049,306
2050,306
2054,306
2055,306
2071,306
2075,306
2106,306
2110,306
2173,306
2174,306
2179,306
2181,306
2222,306
2223,306
2227,306
2228,306
2271,306
2367,309
2439,312
2451,314
2460,314
2470,314
2517,314
2518,314
2876,323
2878,323
2888,323
2893,323
2894,323
2897,323
2903,323
2915,323
2920,323
2938,323
2939,323
2940,323
2942,323
2947,324
2990,325
2999,325
3004,325
3006,325
3007,325
3011,325
3079,325
3132,330
3328,340
3340,340
3342,340
3424,343
3475,346
3497,347
3498,347
3501,347
3502,347
3512,347
3514,347
3515,347
3524,353
3689,354
3711,356
3831,368
3832,368
3875,368
3938,371
3943,371
3948,371
3953,371
4031,371
4041,371
4109,371
4110,371
4122,371
4125,371
4126,371
4127,371
4137,371
4149,371
4153,371
4305,371
4353,371
4354,371
4475,378
4476,378
4529,378
4539,380
4543,380
4883,380
4891,380
4904,380
4911,382
4912,382
4924,382
4926,382
4944,382
4975,382
5026,382
5027,382
5059,382
5062,382
5075,382
5079,382
5114,385
5115,385
5138,385
