num_inspected_publications,num_citations
0,0
417,3
1902,27
2791,56
4653,65
7277,66
9777,69
17520,73
21170,117
27194,190
39254,191
41134,195
47528,213
61202,251
63743,272
64842,273
78614,284
84858,435
85523,447
108316,449
112163,450
118016,458
119864,460
124213,466
130506,492
149423,523
150648,533
157907,576
