num_inspected_publications,num_citations
0,0
37,22
102,24
126,24
184,24
196,24
317,24
374,24
400,24
449,28
527,28
544,28
547,28
554,28
558,28
564,28
569,28
579,28
599,28
714,28
724,28
731,28
748,28
771,28
982,28
983,28
1013,28
1015,28
1030,28
1032,28
1036,28
1037,28
1157,29
1160,29
1170,29
1205,29
1217,30
1227,30
1282,30
1283,30
1322,32
1330,32
1339,32
1348,32
1401,32
1402,32
1466,32
1472,32
1518,32
1522,32
1606,33
1617,33
1710,36
1726,36
1821,37
1825,37
1842,37
1968,37
1969,37
1977,37
1995,37
2132,37
2211,37
2459,37
2501,38
2515,39
2521,39
2531,39
2532,39
2535,39
2557,39
2579,40
2588,40
2590,40
2650,40
2682,40
2683,40
2684,40
2685,40
2701,40
2706,40
2707,40
2733,40
37027,43
43588,47
114486,48
151324,54
209090,54
212705,54
214787,56
226984,57
235120,57
239519,57
263525,58
285410,60
285839,60
293700,64
298183,66
300038,66
300772,68
332785,73
335908,73
339821,76
340161,76
