num_inspected_publications,num_citations
0,0
16,17
75,30
124,30
142,30
158,30
165,30
239,40
376,44
386,44
388,44
411,44
415,44
417,44
419,44
425,44
441,44
444,44
445,44
447,44
450,45
452,45
467,45
473,45
482,45
492,45
496,45
522,49
523,49
527,49
541,50
555,50
556,50
583,50
585,50
586,50
587,50
589,50
599,50
618,50
649,50
693,50
703,50
711,50
716,50
734,51
744,51
768,51
774,52
785,52
794,52
799,52
803,52
807,52
847,52
852,52
854,52
880,52
882,52
883,52
888,52
902,52
906,52
907,52
957,52
959,52
963,52
970,52
971,52
972,52
973,52
1013,52
1014,52
1016,52
1044,53
1059,53
1064,53
1078,53
1111,53
1133,53
1134,53
1142,53
1144,53
1147,53
1156,53
1204,53
1209,53
1220,53
1300,54
1301,54
1305,54
1306,54
1319,54
1327,54
1333,54
1334,54
1339,54
1410,54
1436,54
1444,54
1460,54
1461,54
1472,54
1481,54
1482,54
1492,54
1551,56
1561,56
1565,56
1568,56
1633,56
1646,56
1649,56
1650,56
1655,56
1658,56
1659,56
1673,56
1680,56
1716,56
1722,56
1723,56
1739,56
1754,56
1755,56
1756,56
1779,56
1780,56
1787,56
1811,56
1820,56
1825,56
1833,56
1835,56
6871,71
24734,88
28250,92
33024,103
35556,114
49233,118
51098,119
51727,120
65117,120
66006,120
66482,120
71734,120
72950,120
74601,120
75355,122
79942,122
