num_inspected_publications,num_citations
0,0
30,7
120,11
135,11
150,11
175,11
193,11
216,12
268,13
274,13
408,13
410,13
412,13
415,13
416,13
703,14
766,14
767,14
806,15
807,15
809,15
829,15
831,15
832,15
1105,15
1106,15
1107,15
1108,15
1110,15
1156,15
1166,15
1216,15
1217,15
1218,15
1220,15
1287,15
1455,15
1465,15
1691,15
1754,15
2045,15
2065,15
2070,15
2072,15
2103,15
2174,15
2351,15
2365,15
392653,17
409007,18
417938,21
423971,22
481367,23
500338,23
507698,23
524457,23
530069,24
540135,24
562022,28
597571,28
651861,30
667132,30
720522,31
