num_inspected_publications,num_citations
0,0
64,91
100,96
192,128
251,172
315,172
636,208
656,208
704,220
761,232
774,232
786,239
837,247
878,247
896,247
899,247
907,247
1074,256
1079,256
1083,256
1096,259
1164,259
1168,259
1218,264
1396,266
1413,266
1533,275
1703,289
1708,290
1713,290
1722,291
1767,295
1779,296
1784,296
1787,296
1901,299
1944,300
2280,310
2324,313
2395,330
2400,330
2478,330
2494,330
2545,330
2588,330
2689,342
2690,342
2741,342
2763,343
2789,345
2790,345
2792,345
2888,348
2918,348
2971,348
2972,348
2982,348
2983,348
2993,348
2994,348
3003,348
3046,349
3064,349
3067,349
3068,349
3072,349
3073,349
3074,349
3076,349
3083,349
3205,349
3248,349
3250,349
3257,349
3315,352
3317,352
3318,352
3323,352
3386,352
3387,352
3390,352
3391,352
3473,354
3669,364
3678,366
3692,366
3724,366
3725,366
3734,367
3738,367
3739,367
3751,367
3753,367
3763,367
3769,367
3770,367
3775,367
3787,367
3844,367
3845,367
3857,367
3861,367
3873,367
3896,367
3897,367
3898,367
3901,367
3913,367
3914,367
3918,368
3919,368
3950,368
3951,368
3979,368
3989,368
3999,368
4069,371
4130,374
4131,374
4135,374
4138,374
4141,374
4143,374
4149,374
4196,374
4206,376
4207,376
4239,379
4244,379
4251,381
4255,381
4257,381
4259,381
4261,381
4262,381
4307,382
4315,382
4317,382
4321,382
4341,383
4342,383
4343,383
4344,383
4494,383
4833,383
4835,383
4836,383
5000,384
5023,384
5054,385
5136,385
5265,399
5388,403
5409,403
5461,403
5479,406
5547,408
5628,410
5678,411
5798,413
5803,413
5862,414
5905,418
5911,418
5919,418
5945,418
5971,418
5997,419
6033,421
6050,421
6134,422
6161,423
6265,429
6301,429
6308,429
6355,429
6382,429
6577,430
6662,430
6867,430
6874,430
6971,431
6983,431
6986,431
6992,431
7019,431
7053,432
7090,432
7109,432
7123,432
7126,432
7193,433
7197,433
7201,433
7389,433
7391,433
7431,434
7440,434
7466,434
7505,435
7570,435
7581,435
7618,435
7621,435
7686,435
7696,435
7711,436
7714,436
7717,436
7744,436
7750,436
7763,436
7804,436
7899,438
7910,438
7912,438
8058,438
8062,438
8065,438
8110,438
8133,440
8304,440
8461,440
8474,440
8489,440
8742,444
8747,444
8762,444
8795,444
8822,444
9034,449
9039,449
9055,449
9099,449
9105,449
9112,449
9121,450
9129,450
9157,450
9170,450
9192,451
9201,451
9254,454
9263,454
9268,454
9309,454
9313,454
9330,454
9333,454
9334,454
9344,454
9359,454
9361,454
9577,454
9579,454
9591,454
9665,454
9666,454
9669,454
9672,454
9691,454
9692,454
9698,454
9699,454
9858,454
10049,454
10077,454
10080,454
10149,454
10154,454
10179,454
10184,454
10210,454
10348,454
10404,455
10425,458
10470,458
10949,459
10962,459
10971,459
10973,459
11382,459
11422,459
11427,459
11434,461
11435,461
11438,461
11446,464
11481,464
11502,464
11504,464
11551,464
11560,464
11563,464
11710,464
11718,464
11721,464
11754,464
11770,464
11795,465
11809,465
11823,465
11906,466
11912,466
11947,466
11948,466
11950,466
12040,466
12043,466
12059,466
12060,466
12061,466
12075,466
12089,466
12104,466
12174,466
12178,466
12203,467
12313,467
12321,467
12377,467
12485,467
12493,467
12502,467
12693,471
12704,471
12709,471
12747,471
12753,471
12765,471
13098,474
13101,474
13171,474
13200,474
13208,474
13342,474
13355,474
13359,475
13361,475
13383,475
13414,475
13424,475
13471,475
13476,475
13525,475
13529,475
13557,478
13559,478
13561,478
13563,478
13570,478
13571,478
13577,478
13580,478
13584,478
13587,478
13601,478
13607,478
13631,478
13633,478
13635,478
13639,478
13665,478
13666,478
13677,478
13732,478
13738,478
13909,482
13934,482
13938,482
14071,483
14084,483
14086,483
14102,483
14146,485
14147,485
14148,485
14160,485
14170,485
14171,485
14172,485
14179,485
14195,485
14209,485
14210,485
14365,485
14366,485
14367,485
14370,485
14405,485
14430,485
14439,485
14451,485
14458,485
14490,485
14492,485
14493,485
14498,485
14503,485
14544,485
14546,485
14548,485
14561,485
14572,485
14612,485
14613,485
14614,485
14623,485
14639,485
14657,485
14710,486
15508,486
15509,486
15511,486
15564,486
15565,486
15568,486
15571,486
15660,487
15665,487
15666,487
15766,487
15769,487
15771,487
15831,487
15833,487
15862,487
15865,487
15892,487
15896,487
15917,487
15985,487
15987,487
16001,487
16007,487
16062,487
16077,487
16090,487
16105,487
16118,487
16134,487
16135,487
16139,487
16153,487
16189,488
16192,488
16193,488
16198,488
16213,488
16232,488
16264,488
16266,488
16463,488
16468,488
16482,488
16488,488
16517,488
16575,488
16579,488
16868,488
16906,488
16915,488
17051,488
17095,488
17136,488
17205,491
17226,491
17232,491
17240,491
17241,491
17242,491
17318,491
17320,491
17327,491
17328,491
17331,491
17338,491
17340,491
17344,491
17347,491
17417,491
17436,491
17437,491
17467,492
17500,492
17508,492
17519,493
17520,493
17561,493
17580,493
17582,493
17610,493
17704,493
17706,493
17712,495
17717,495
17728,495
17762,495
17770,495
17771,495
17878,495
17945,495
17946,495
18072,495
18095,495
18104,495
18118,495
18123,495
18137,495
18141,495
18160,495
18190,495
18292,496
18311,496
18314,496
18317,496
18319,496
18471,496
18494,496
18530,496
18600,498
18601,498
18607,498
18689,498
18691,498
18694,498
18696,498
18711,498
18716,498
18721,498
18735,498
18902,498
18905,498
19213,505
19215,505
19216,505
19219,505
19226,505
19239,507
19248,508
19347,508
19363,508
19364,508
19365,508
19406,508
19407,508
19411,508
19412,508
19413,508
19414,508
19424,508
19609,508
19610,508
19611,508
19629,508
19646,508
19659,508
19664,508
19665,508
19983,508
20011,510
20024,510
20039,514
20066,514
20090,516
20266,518
20303,518
20368,518
20395,519
20445,519
20448,519
20449,519
20473,519
20528,519
20534,519
20535,519
20581,520
20583,520
20621,521
20626,521
20651,521
20652,521
20658,521
20768,527
20769,527
20789,527
20907,527
20954,527
20955,527
21020,527
21027,527
21033,527
21114,528
21116,528
21118,528
21120,528
21146,528
21695,528
21697,528
21702,528
21757,528
21760,528
21764,528
21766,528
21916,528
21920,528
21960,528
21971,528
21979,528
21980,528
22060,528
22171,528
22196,528
22198,528
22206,529
28408,604
31493,616
37618,625
49922,657
54847,678
63268,692
65809,699
67867,721
73447,729
74336,749
80838,775
81503,780
83365,786
211376,805
220110,810
226212,814
227697,835
246937,842
252011,907
252928,913
256936,921
258161,923
282280,926
306228,941
387148,981
395159,983
399508,986
411961,992
414189,999
417700,1013
478290,1040
479389,1040
493789,1044
498757,1050
507681,1054
509415,1054
513488,1054
514906,1054
524135,1063
530155,1063
538309,1064
547338,1064
549524,1066
553246,1066
563462,1074
564568,1081
568684,1081
573151,1083
574747,1086
581906,1086
617751,1112
618526,1113
621114,1117
622789,1120
633592,1125
648442,1141
649860,1141
651182,1141
654143,1141
661354,1142
661564,1146
661944,1151
662063,1151
662725,1151
663791,1151
663879,1151
679391,1151
684648,1151
691901,1158
698835,1159
705941,1163
710124,1170
714630,1174
720181,1176
