num_inspected_publications,num_citations
0,0
12,6
195,14
321,14
353,20
359,20
362,20
1697,20
1763,23
1771,23
1784,23
1786,23
1791,23
1795,23
1817,23
1848,23
1856,23
1857,23
1872,23
1887,23
1899,23
1903,23
1910,23
1916,23
1926,23
1939,23
2220,23
2223,23
2225,23
2230,23
2235,23
2239,23
2260,23
2264,23
2272,23
2275,23
2369,23
2379,23
2424,23
2428,23
2431,23
2446,23
2466,23
2526,23
2530,24
2531,24
2534,24
2535,24
2569,24
2570,24
2805,25
2807,25
2839,25
2841,25
2861,25
2865,25
2870,26
2871,26
2874,26
2877,26
2884,26
2889,26
2909,26
2936,26
2937,26
3708,28
4392,28
13469,30
19015,37
19311,37
30070,40
31225,40
34422,40
40001,40
40630,40
45713,42
49389,42
55414,42
60102,42
62458,42
63598,42
64402,42
