num_inspected_publications,num_citations
0,0
16,2
53,5
141,9
180,9
184,9
198,11
202,12
217,12
234,12
287,12
300,13
301,13
323,13
331,13
366,16
371,16
381,16
486,18
488,18
495,18
516,19
542,19
549,19
552,19
571,19
574,19
589,19
609,20
625,20
725,20
739,20
881,21
901,22
936,22
958,22
964,22
972,22
978,22
979,22
982,22
990,24
996,24
1005,24
1011,24
1020,24
1027,24
1029,24
1091,24
1095,24
1099,24
1108,24
1379,24
1389,24
1406,24
1449,24
1456,24
1488,25
1496,25
1498,25
1500,25
1501,25
1507,25
1515,25
1521,25
1522,25
1539,25
1699,25
1721,26
