num_inspected_publications,num_citations
0,0
12,2
227,3
239,3
247,3
254,3
393,4
428,4
456,5
472,5
513,7
521,7
526,7
530,7
558,7
620,7
623,7
720,9
739,11
743,11
769,11
846,11
847,11
853,11
924,11
940,11
952,11
967,11
991,11
999,11
1012,11
1052,11
1053,11
1058,11
1088,11
1434,11
1453,11
1458,12
1460,12
1465,12
1479,12
1483,12
1532,12
1533,12
1556,12
1557,12
1558,12
1560,12
1561,12
1562,12
1563,12
1567,12
1578,12
1776,13
1876,13
1883,13
1884,13
