num_inspected_publications,num_citations
0,0
20,0
34,0
16786,0
20578,0
21230,0
21293,0
21299,1
21302,1
21303,1
21306,1
34000,1
34005,1
34166,1
34168,1
34609,1
34611,1
34612,1
34613,1
35242,1
39376,1
39391,1
41375,2
41377,2
41381,2
41383,2
42612,2
42651,2
42672,2
42673,2
43244,2
43245,2
44751,2
44919,2
44921,2
45017,2
45109,2
45110,2
45119,2
45354,2
45368,2
45449,2
45450,2
45451,2
45455,2
45456,2
45991,2
45993,2
46627,2
46824,2
46826,2
46828,2
46830,2
58720,2
58766,2
58767,2
58773,2
58793,2
58795,2
58797,2
59056,2
60579,2
60583,2
60584,2
65906,2
65907,2
65909,2
66278,2
66284,2
66286,2
66287,2
66289,2
66290,2
66337,2
66338,2
66340,2
67753,2
72202,2
75663,2
75669,2
79415,2
111258,2
