num_inspected_publications,num_citations
0,0
193,394
235,408
274,417
312,422
342,422
369,428
389,428
418,432
437,432
455,432
475,435
491,438
558,487
693,515
867,580
885,586
992,588
1338,589
1347,589
1357,589
1402,597
1456,624
1468,624
1476,624
1485,626
1492,626
1509,626
1621,644
1631,644
1653,644
1682,650
1693,650
1927,711
2023,741
2033,741
2042,741
2049,741
2127,745
2134,745
2203,745
2272,755
2387,759
2406,759
2558,793
2563,793
2620,797
2632,797
2649,808
2705,821
2724,821
2824,823
2851,823
2858,823
2914,823
2924,823
2938,823
2952,828
2991,828
3068,834
3302,847
3313,847
3340,847
3344,847
3356,847
3379,852
3400,854
3429,854
3462,859
3529,869
3580,873
3585,873
3591,873
3596,873
3668,879
3682,880
3687,880
3691,880
3696,880
3736,880
3755,880
3759,880
3770,880
3885,892
3954,893
3960,893
3990,894
3993,894
4063,894
4100,905
4107,915
4125,915
4149,915
4200,915
4208,915
4315,916
4330,918
4361,927
4381,937
4396,937
4403,937
4467,950
4500,952
4547,957
4556,961
4600,974
4635,974
4713,974
4717,974
4839,976
4913,981
4951,981
4964,981
5023,993
5094,1004
5121,1004
5159,1014
5177,1020
5182,1020
5197,1021
5200,1021
5225,1022
5232,1022
5320,1026
5506,1047
5815,1055
5818,1055
5883,1056
5889,1056
5913,1056
5916,1056
5923,1056
5968,1061
5974,1061
6041,1087
6080,1087
6089,1087
6123,1089
6136,1089
6169,1089
6178,1089
6186,1089
6194,1089
6204,1090
6211,1095
6234,1096
6242,1096
6250,1096
6261,1097
6263,1097
6272,1097
6278,1097
6538,1169
6600,1170
6638,1178
6652,1181
6655,1181
6673,1181
6685,1181
6754,1182
6790,1182
6811,1182
6844,1182
6858,1194
6862,1194
6879,1194
6912,1194
6924,1194
6935,1197
7305,1198
7319,1198
7456,1199
7464,1199
7492,1199
7516,1200
7534,1200
7598,1200
7992,1217
8034,1217
8100,1217
8104,1217
8149,1218
8256,1218
8258,1218
8309,1221
8311,1221
8422,1222
8427,1222
8441,1223
8449,1223
8459,1224
8463,1224
8476,1224
8556,1234
8558,1234
8639,1243
8675,1243
8823,1273
8857,1273
8872,1274
8947,1274
8958,1274
8961,1274
8980,1274
8982,1274
9082,1279
9088,1279
9096,1279
9108,1279
9122,1279
9131,1279
9175,1280
9186,1283
9195,1287
9198,1287
9282,1289
9293,1289
9332,1289
9334,1289
9339,1289
9346,1289
9355,1289
9420,1289
9433,1289
9447,1289
9473,1289
9524,1290
9539,1290
9559,1290
9566,1290
9600,1290
9643,1293
9684,1293
9687,1293
9690,1293
9698,1293
9720,1296
9877,1297
9972,1307
9996,1307
10020,1307
10032,1307
10046,1307
10058,1307
10105,1307
10108,1307
10124,1307
10129,1307
10131,1307
10141,1307
10178,1307
10188,1307
10231,1308
10247,1308
10260,1308
10269,1308
10275,1308
10280,1308
10282,1308
10295,1308
10323,1310
10330,1315
10364,1316
10370,1316
10417,1316
10419,1316
10421,1316
10431,1316
10464,1316
10473,1318
10477,1318
10515,1319
10567,1319
10849,1319
10882,1323
10924,1323
10928,1323
10930,1323
11014,1323
11018,1323
11020,1323
11035,1323
11067,1323
11155,1323
11214,1334
11215,1334
11229,1334
11235,1334
11293,1335
11353,1335
11365,1335
11373,1335
11374,1335
11384,1335
11388,1335
11395,1337
11490,1367
11528,1378
11539,1378
11545,1378
11555,1379
11557,1379
11578,1379
11628,1379
11696,1379
11698,1379
11703,1379
11717,1384
11719,1384
11738,1384
11755,1384
11756,1384
11827,1392
11839,1392
12009,1392
12019,1392
12022,1392
12023,1392
12024,1392
12047,1392
12119,1392
12189,1402
12226,1402
12232,1402
12238,1402
12243,1402
12244,1402
12255,1402
12256,1402
12272,1403
12286,1403
12342,1405
12466,1422
12473,1422
12477,1422
12518,1423
12569,1423
12570,1423
12571,1423
12572,1423
12573,1423
12587,1423
12590,1423
12596,1423
12639,1426
12644,1426
12647,1427
12668,1427
12786,1429
12806,1430
12807,1430
12809,1430
13222,1438
13429,1440
13432,1440
13519,1452
13520,1452
13525,1452
13528,1452
13531,1452
13534,1452
13568,1452
13580,1452
13583,1452
13586,1452
13587,1452
13593,1452
13603,1455
13749,1465
13750,1465
13777,1466
13919,1466
13946,1467
14017,1469
14022,1474
14027,1474
14031,1474
14061,1475
14076,1477
14078,1477
14090,1477
14094,1477
14110,1477
14128,1477
14204,1477
14309,1494
14316,1494
14318,1494
14331,1494
14341,1494
14350,1494
14364,1495
14365,1495
14367,1495
14381,1495
14382,1495
14408,1495
14419,1496
14439,1497
14441,1497
14533,1498
14534,1498
14556,1498
14562,1498
14568,1498
14847,1502
14859,1505
