num_inspected_publications,num_citations
0,0
11,0
15,0
67,0
86,0
89,0
141,0
230,2
235,2
293,2
295,2
297,2
386,2
388,2
423,2
442,2
475,2
483,2
698,3
702,3
704,3
705,3
729,3
764,3
765,3
780,3
790,3
793,3
805,3
807,3
809,3
822,3
823,3
1018,3
1032,3
1075,3
1085,3
1086,3
1158,3
1223,3
1224,3
1257,3
1263,3
1267,3
1464,3
1467,3
1479,3
1482,3
1593,3
1600,3
1609,3
1616,3
1617,3
1727,3
1728,3
1738,3
1748,3
1752,3
1754,3
1755,3
1763,3
1796,3
1797,3
1849,3
1893,3
2064,5
2126,5
2143,5
2144,5
2185,5
2186,5
2201,5
2207,5
2216,5
2237,5
2241,5
2382,5
2403,5
2432,5
2694,5
2779,6
2783,6
22308,7
25217,12
37723,13
44372,13
47266,13
51237,14
