num_inspected_publications,num_citations
0,0
14,1
20,1
25,1
27,1
32,1
34,1
82,1
84,1
90,1
99,1
103,1
159,1
161,2
165,2
166,2
167,2
169,2
201,2
207,2
302,2
303,2
304,2
305,2
544,2
630,3
636,3
638,3
644,3
647,3
648,3
649,3
651,3
667,3
670,3
723,3
738,3
739,3
741,3
748,3
750,3
751,3
752,3
753,3
757,3
758,3
759,3
761,3
762,3
763,3
768,3
770,3
779,3
783,3
836,3
842,3
845,3
846,3
856,3
858,3
865,3
894,3
903,3
3830,7
9169,12
18501,13
25206,13
27061,13
27761,29
