num_inspected_publications,num_citations
0,0
49,13
264,37
656,55
914,64
1126,72
1458,72
2428,98
2991,98
4004,98
4235,100
4608,100
4733,100
4896,101
5124,103
5896,105
6057,105
6535,107
6816,118
7492,118
7883,152
8028,152
8156,156
8385,161
8645,162
8810,163
9158,166
9309,167
9584,169
10021,169
10202,169
11613,169
11783,171
12270,174
12448,174
12765,174
13103,174
13198,174
13376,174
13685,174
13806,174
13960,174
14399,174
14592,174
15801,174
16013,174
16231,175
17412,175
17509,175
17953,178
18221,178
18354,184
18430,184
18530,184
18734,184
18990,184
19127,184
19236,184
19447,184
19685,190
19938,195
20074,195
20218,195
20410,198
20689,201
20865,202
20944,203
21054,204
21135,204
21304,204
21441,204
22573,204
22729,204
22871,204
22971,204
23063,204
23189,204
23280,204
23371,204
23671,204
23745,205
23902,207
23972,208
24166,208
24294,208
24460,208
24935,208
25010,209
25073,209
25146,209
25461,211
25529,211
25836,211
25904,211
26427,211
26501,211
26782,211
27385,211
27456,211
27570,211
27686,211
27750,211
27964,211
28047,211
28719,211
28939,218
29004,218
29120,218
29209,219
29303,219
29416,219
29533,219
29603,220
29691,220
29737,220
29863,220
30095,220
30214,220
30269,220
30345,220
30414,220
30495,220
30551,220
30605,220
30660,220
30774,220
30839,220
30955,222
31221,222
31278,222
31324,223
31439,231
31544,231
31599,231
31650,231
31705,231
32611,231
32676,231
33073,231
33280,232
33338,232
33390,232
33442,232
33526,232
33618,232
33674,232
33903,232
33957,232
34206,232
34440,232
34503,232
34586,232
34979,232
35071,232
35379,232
35472,232
35516,232
35734,233
35824,241
35871,241
35964,241
36048,241
36097,241
36182,241
36275,241
36417,241
36508,241
36557,241
36678,241
36732,243
36876,244
36957,244
36995,244
37132,244
37237,244
37275,244
37320,244
37395,244
37540,244
37582,244
38748,244
38824,244
39141,244
39183,244
39265,244
39608,244
39673,244
39772,246
39833,246
40066,246
40139,246
40331,246
40406,246
40462,246
40502,246
40597,246
40665,246
40777,247
40862,247
40950,247
41034,247
41124,247
41151,247
41232,247
42390,247
42436,247
42534,247
42581,247
42610,247
42737,247
42779,247
42822,247
42861,247
42899,247
42964,247
43042,247
43151,247
43192,247
43220,247
43394,247
43422,247
43450,247
43586,247
43658,247
43694,247
43726,247
43833,247
43998,247
44092,247
44427,247
44487,247
44512,247
44724,247
44817,247
44844,247
44937,247
45033,247
45244,247
45271,247
45748,247
45798,247
45853,247
45880,247
45952,247
45979,247
46008,247
46051,247
46236,247
46335,247
46395,248
46546,248
46597,248
46656,248
46826,248
46873,248
46943,248
47006,248
47051,248
47120,248
47145,248
47199,248
47363,248
47388,248
48108,248
48163,248
48292,248
48317,248
48361,248
48424,248
48482,248
48813,248
48838,248
48887,248
48910,248
49017,253
49072,253
49154,253
49208,253
49268,253
49349,253
49448,253
49577,253
49622,253
49645,253
49671,253
49733,253
49806,253
50386,253
50441,253
50505,253
50562,253
50615,253
50673,253
50792,253
50830,253
50888,253
50921,253
50944,253
51157,253
51318,253
51441,253
52012,253
52214,253
52235,253
52342,253
52386,253
52701,253
52729,253
52975,253
52997,253
53210,253
53229,253
53285,253
53307,253
53352,253
53393,253
53488,253
53525,253
53639,253
53824,253
53882,253
53945,253
54191,253
54558,253
54655,253
54852,253
54965,253
55148,253
55188,253
55216,253
55245,253
55298,253
55313,253
56195,253
56750,253
56857,253
56941,253
57036,254
57407,254
57460,254
57644,254
57796,254
57833,254
57885,254
57907,254
58102,254
59020,254
59105,254
59299,254
59319,254
59360,254
59411,254
59469,254
59496,254
59635,254
59685,254
59725,254
59791,254
59872,254
59918,254
59945,254
59994,254
60637,254
60676,254
60841,259
60900,259
62299,260
62336,260
62356,260
62375,260
62434,260
62473,260
62488,260
62547,260
62612,260
62652,260
62677,260
62711,260
62814,260
62836,260
62887,260
63341,260
63515,260
63560,260
63578,260
63596,260
63762,260
63845,260
64141,260
64173,261
64659,261
64668,261
64730,261
64836,261
64848,261
64859,261
64878,261
64899,261
64910,261
64939,261
64968,261
65022,262
65408,262
65471,262
65495,262
65556,262
65663,262
66754,262
66823,262
66973,262
67366,262
68044,262
68142,262
68166,262
68181,262
68320,262
68348,262
68444,262
68520,262
68563,262
68588,262
68774,262
69070,267
69100,267
69112,267
69269,267
69382,267
69505,267
69537,267
70037,273
70046,273
70056,273
70184,273
70195,273
70212,273
70280,273
70359,273
70364,273
70385,273
70537,273
70599,273
70604,273
70610,273
70627,273
70888,273
70911,273
70956,273
70975,273
71015,273
71028,273
71041,273
71064,273
71070,273
71083,273
71327,273
71391,273
72110,273
72135,273
72160,273
72586,273
72597,273
72894,273
72934,273
72944,273
73032,273
73061,273
73086,273
73114,273
73179,274
73221,274
73234,274
73305,274
73504,274
73518,274
73745,274
73760,274
74032,274
74371,274
74523,274
74550,274
74632,274
74732,274
74748,274
74806,274
74877,274
74887,274
74949,274
75002,274
75056,274
75087,274
75385,274
75413,274
75452,274
75573,275
75619,275
75855,275
76234,275
76282,275
76359,275
76369,275
76418,276
76583,276
76591,276
76604,276
76718,276
76764,276
76863,276
77076,276
77114,276
77128,276
77946,276
77954,276
77968,276
77987,276
78337,276
78346,276
78361,276
78778,276
78793,276
80579,276
80644,276
80657,276
80716,276
80766,276
81040,276
81185,276
81191,276
81210,276
81220,276
81493,276
81535,276
81810,276
81980,277
82000,277
82003,277
82007,277
82017,277
82034,277
82162,277
82173,277
82205,277
82252,277
82265,277
82282,277
82292,277
82306,277
82312,277
82403,277
82423,277
82462,277
82629,277
82637,277
82649,277
82655,277
82673,277
82699,277
82712,277
83004,277
83041,277
83421,281
83485,281
83510,281
83519,281
83525,281
83593,281
83600,281
83706,282
83735,284
83740,284
83770,284
83805,284
83811,284
83880,284
83919,284
83926,285
83976,285
84004,285
84037,285
84052,285
84072,285
84077,285
84103,285
84112,285
84150,285
84279,285
84328,285
84341,285
84355,285
84416,286
84469,286
84478,286
84502,286
84598,286
84685,286
84699,286
84703,286
84708,286
84713,286
84827,286
84895,286
84914,286
84925,286
84930,286
84944,286
84950,286
84966,286
84981,286
85008,286
85015,286
85075,286
85112,286
85205,286
85246,286
85255,286
85262,286
85447,286
86352,286
86539,286
86878,286
86893,286
86912,286
87103,286
87135,286
87207,286
87315,286
87330,286
87439,286
87448,286
87486,286
87520,286
87533,286
87688,286
87702,286
87760,286
87776,286
88610,286
88819,286
89047,286
89055,286
89200,286
89227,286
89284,288
89290,288
89327,288
89401,288
89469,288
89599,288
89644,288
90074,288
90076,288
90078,288
90480,288
90577,288
90609,288
90617,288
90627,288
90636,288
90751,289
90812,289
90815,290
90837,290
90851,290
90887,290
90899,290
90937,290
90943,290
90948,290
90954,290
90972,290
91029,290
91215,290
91254,290
91342,290
91451,290
91535,291
91537,291
91552,291
91553,291
91556,291
91561,291
91563,291
91614,291
91615,291
91618,291
91652,291
91763,291
91773,293
91795,293
91799,293
91811,293
91927,293
92129,293
92135,293
92148,293
92158,293
92227,293
92361,293
92388,293
92469,293
92473,293
92474,293
92606,293
92626,293
92639,293
92703,293
92724,293
92750,293
92773,293
92872,293
92918,293
92921,293
93078,293
93092,293
93119,293
93140,293
93219,293
93223,293
93458,293
93514,293
93531,293
93546,293
93547,293
93612,293
93644,293
93654,293
93707,293
93711,293
93712,293
93813,293
93822,293
93831,293
93841,293
93884,293
93897,293
93899,293
93942,293
94167,293
94285,293
94297,293
94530,293
94543,296
94580,296
94585,296
94605,296
94713,296
94723,296
94731,296
94733,296
94745,296
94746,296
94749,296
94782,296
94790,296
94791,296
94832,296
94899,296
94926,296
94929,296
94946,299
94970,299
94972,299
94982,299
95001,299
95152,299
95157,299
95178,299
95181,299
95198,299
95218,299
95246,299
95358,299
95360,299
95552,299
95641,299
95652,299
95751,299
95766,299
95768,299
95897,299
95983,299
96038,299
96051,299
96082,299
96084,299
96216,299
96267,299
96268,299
96271,299
96340,299
96342,299
96427,299
96428,299
96430,299
96488,299
96494,299
96718,299
96734,299
96746,299
96778,299
96797,299
96822,299
96837,299
96841,299
96851,299
96991,299
96998,299
97058,299
97270,299
97276,299
97389,299
97395,299
97396,299
97511,299
97647,299
97651,299
97661,299
97680,299
97736,299
97744,299
97855,299
97873,299
97876,299
97890,299
97894,299
97896,299
97909,299
97917,299
98116,299
98132,299
98144,299
98151,299
98183,299
98196,299
98199,299
98240,299
98466,300
98507,300
98909,300
98924,300
98939,300
99128,301
99381,301
99405,301
99432,301
99492,301
99495,301
99497,301
99526,301
99537,301
99538,301
99542,301
99576,301
99767,301
99770,301
99785,301
99811,301
99833,301
99904,301
99982,301
100038,301
100084,301
100085,301
100104,301
100122,301
100169,301
100181,301
100192,301
100415,301
100445,301
100471,301
100480,301
100539,301
100542,301
101015,301
101016,301
101789,301
101866,301
