num_inspected_publications,num_citations
0,0
75,162
119,167
163,167
203,167
224,167
320,167
399,167
413,167
660,168
739,168
748,168
770,168
812,173
824,173
845,173
888,173
904,174
972,176
995,176
1039,176
1144,176
1151,176
1188,176
1194,176
1217,176
1255,176
1265,176
1340,177
1344,177
1364,177
1387,177
1420,177
1423,177
1445,177
1464,177
1492,177
1497,177
1506,177
1508,177
1546,177
1582,177
1590,177
1646,177
1665,177
1667,177
1692,177
1701,177
1730,177
1744,178
1786,178
1812,178
1814,178
1817,178
1819,178
1821,178
1844,178
1856,178
1890,179
1905,179
1908,179
1910,179
1930,179
1944,179
1947,179
1948,179
1958,179
1959,179
1960,179
1961,179
1972,181
1975,181
2032,182
2042,183
2103,183
2119,183
2129,183
2150,183
2243,183
2289,183
2309,183
2314,183
2319,183
2321,183
2353,183
2365,183
2371,183
2431,184
2433,184
2453,184
2477,184
2492,184
2504,184
2515,185
2516,185
2546,185
2562,191
2567,191
2592,191
2603,191
2614,191
2633,191
2655,191
2659,191
2700,191
2703,191
2712,191
2720,191
2734,191
2749,192
2750,192
2777,192
2780,192
2806,192
2825,192
2838,192
2843,192
2845,192
2848,194
2851,194
2852,194
2853,194
2857,194
2866,194
2869,194
2870,194
2893,194
2924,194
2930,194
2931,194
2955,194
2960,194
2966,194
2970,194
2973,194
2987,194
2996,194
2998,194
3002,194
3031,194
3035,194
3062,194
3071,194
3073,194
3095,194
3237,194
3288,195
3291,195
3303,195
3388,195
3391,195
3404,195
3409,195
3411,195
3419,195
3426,195
3475,195
3477,195
3492,195
3520,195
3549,195
3553,195
3555,195
3569,195
3572,195
3582,195
3584,195
3590,195
3608,195
3641,195
3649,195
3666,195
3694,195
