num_inspected_publications,num_citations
0,0
48,6
89,6
107,6
115,8
144,8
161,8
167,9
180,9
244,13
490,15
515,15
535,15
750,16
895,19
916,22
1006,22
1030,22
1035,22
1047,22
1272,22
1345,22
1377,22
1399,22
1547,22
1552,22
1599,22
1741,23
1743,23
1745,23
1747,23
2216,23
2243,23
2266,23
2268,23
2271,23
2276,23
2277,23
2410,23
2435,24
2439,24
2494,24
2497,24
2522,24
2638,24
2662,24
2664,24
2695,24
2701,24
2725,25
2748,25
2770,25
2781,25
2785,25
2795,25
3358,25
3359,25
3372,25
3373,25
3375,25
3383,25
3395,25
3406,25
3408,25
3469,25
3511,25
4487,25
4488,25
4510,25
4549,25
4555,28
4593,28
4911,28
4920,28
4953,28
4961,28
5410,28
5412,28
5414,28
5415,28
5432,28
5454,28
5476,28
5563,28
5605,33
5738,38
5772,38
5926,38
6438,38
6442,38
6459,38
6468,38
6488,38
6654,38
6663,38
6793,38
6803,38
6815,38
6818,38
6830,38
6852,38
6853,38
7034,38
7044,38
7134,38
7160,38
7350,38
7490,38
7550,38
7707,38
7736,38
8377,38
8379,38
8384,38
8387,38
8421,38
8501,38
8519,38
8788,38
8832,38
8844,38
8845,38
8853,38
8854,38
8874,38
8880,38
8882,38
8885,38
9276,38
9280,38
9382,38
9395,38
9396,38
9562,38
9565,38
9583,38
10395,38
10401,38
10859,38
10860,38
11064,38
11109,38
11121,38
11141,38
11156,38
11157,38
11278,38
11281,38
11340,38
11481,38
11487,38
11538,38
11640,38
11641,38
11793,38
12350,38
12351,38
12462,38
12528,38
12530,38
12609,38
12610,38
12629,38
12725,38
12726,38
12728,38
12745,38
12750,38
12763,38
12950,38
12981,38
