num_inspected_publications,num_citations
0,0
300,1365
445,1481
506,1499
576,1546
636,1551
677,1562
720,1568
767,1580
823,1613
880,1646
1078,1695
1220,1718
1246,1730
1269,1730
1306,1742
1326,1748
1354,1754
1369,1758
1383,1758
1396,1758
1421,1772
1446,1773
1459,1773
1472,1785
1486,1791
1548,1796
1560,1796
1576,1803
1589,1803
1600,1803
1620,1806
1663,1808
1672,1808
1728,1817
1851,1836
1862,1836
1965,1845
2016,1875
2026,1875
2037,1875
2046,1875
2105,1877
2112,1877
2215,1914
2242,1914
2248,1914
2261,1914
2267,1914
2344,1927
2383,1931
2390,1931
2396,1931
2403,1931
2429,1931
2440,1932
2472,1932
2480,1938
2518,1946
2548,1946
2619,1947
2636,1947
2643,1947
2670,1947
2775,1949
2831,1951
2864,1960
2904,1960
2913,1960
2919,1961
2927,1961
2935,1961
2967,1979
2972,1979
2999,1979
3040,1980
3046,1980
3050,1980
3071,1980
3089,1985
3119,1992
3140,2000
3197,2004
3209,2004
3213,2004
3234,2004
3243,2050
3261,2059
3327,2059
3429,2061
3459,2063
3489,2063
3493,2063
3532,2063
3538,2063
3556,2063
3560,2063
3591,2064
3595,2064
3601,2066
3613,2066
3659,2079
3663,2079
3674,2079
3710,2081
3738,2090
3780,2090
3787,2090
3831,2093
3868,2093
3933,2104
3936,2104
3956,2104
3996,2105
4010,2105
4052,2107
4127,2123
4133,2130
4190,2131
4234,2132
4238,2132
4285,2140
4297,2140
4310,2140
4355,2152
4362,2152
4365,2152
4373,2152
4449,2157
4468,2157
4471,2157
4488,2161
4497,2161
4543,2162
4546,2162
4632,2162
4683,2166
4699,2168
4749,2170
4752,2170
4821,2170
4832,2170
4858,2173
4861,2173
4913,2177
4931,2186
4933,2186
4939,2186
4949,2186
4951,2186
4959,2186
4969,2204
4974,2215
4983,2215
5018,2215
5032,2215
5062,2228
5070,2230
5102,2230
5178,2230
5189,2230
5204,2239
5229,2241
5239,2241
5247,2241
5250,2241
5279,2241
5284,2241
5301,2244
5304,2244
5343,2250
5348,2251
5358,2251
5393,2256
5405,2264
5407,2264
5414,2264
5443,2265
5584,2265
5597,2265
5599,2265
5601,2265
5648,2265
5650,2265
5671,2265
5680,2265
5722,2265
