num_inspected_publications,num_citations
0,0
55,15
86,19
121,34
143,34
166,34
189,34
288,34
317,34
370,36
383,36
407,37
427,43
444,43
504,55
519,57
817,66
964,72
1017,72
1040,74
1047,74
1052,74
1109,74
1113,74
1119,74
1125,74
1134,74
1619,75
1646,77
1660,77
1665,77
1690,77
1959,83
1963,83
1978,83
1983,83
2044,83
2048,83
2057,83
2059,83
2070,83
2161,84
2162,84
2179,84
2186,90
2192,90
2193,90
2206,92
2223,92
2260,92
2297,93
2304,96
2306,96
2318,96
2352,99
2360,99
2362,99
2365,99
2366,99
2378,102
2385,106
2386,106
2403,109
2415,113
2427,113
2467,113
2490,113
2497,113
2516,119
2524,120
2536,120
2561,121
2607,121
2660,140
2672,140
2680,140
2686,140
2727,140
2742,140
2746,141
2777,147
2778,147
2779,147
3184,149
3261,149
3336,151
3338,151
3353,151
3356,151
3359,151
3361,151
3409,151
3411,151
3423,151
3435,151
3441,151
3442,151
3449,151
3462,151
3463,151
3472,151
3501,151
3517,151
3519,151
3521,151
3528,151
3535,151
3556,151
3570,151
3584,151
3591,151
3606,151
3619,151
3630,153
3664,153
3673,153
3728,154
