num_inspected_publications,num_citations
0,0
51,25
82,28
128,41
175,56
216,59
243,60
273,62
291,62
304,62
309,62
320,62
325,62
334,62
342,62
348,62
353,62
355,62
358,62
360,62
363,62
366,62
371,62
381,62
385,62
387,62
389,62
393,62
454,62
455,62
457,62
458,62
481,62
483,62
486,62
488,62
491,62
493,62
494,62
497,62
499,62
500,62
524,62
526,62
527,62
528,62
529,62
530,62
533,62
545,62
552,62
553,62
554,62
584,62
586,62
590,62
592,62
597,62
600,62
645,62
654,62
655,62
656,62
657,62
661,62
667,62
668,62
669,62
670,62
675,62
677,62
