num_inspected_publications,num_citations
0,0
31,0
32,4
33,8
48,24
50,25
61,32
79,33
95,33
96,33
97,33
120,33
166,33
174,33
209,36
210,36
233,36
291,36
296,37
343,37
362,38
442,45
450,45
460,45
461,45
462,45
467,45
469,45
482,45
483,45
485,45
617,47
618,47
619,47
646,47
660,47
668,47
678,47
681,47
688,47
733,47
764,47
848,53
849,53
851,53
853,53
857,53
878,53
879,53
881,53
902,53
905,53
907,53
913,53
1006,53
1012,53
1038,54
1052,54
1054,54
1062,54
1073,54
1078,54
1203,54
1204,54
1205,54
1206,54
1230,54
1245,54
1247,54
1259,55
1263,55
1264,55
1268,55
1281,56
1282,56
1289,56
1291,56
1311,57
1315,57
1317,57
1327,57
1341,57
1537,58
1538,58
1572,58
1633,63
1659,63
1660,63
1711,63
1715,63
1717,63
1718,63
1719,63
1724,63
1728,63
1748,63
1796,65
