num_inspected_publications,num_citations
0,0
547,0
725,0
1501,0
1550,0
1561,0
1565,0
1572,0
1578,0
1581,0
2422,0
2543,0
2550,0
2612,0
2618,0
2619,0
2620,0
2631,0
2637,0
2659,0
2679,0
2680,0
2682,0
3116,0
3130,0
3134,0
3135,0
3182,0
3183,0
3184,0
3204,0
3382,0
3453,0
3454,0
3465,0
3470,0
3491,0
3493,0
3509,0
3527,0
3533,0
3593,0
3594,0
3596,0
3623,0
3627,0
3657,0
3685,0
3710,0
3716,0
3739,0
3814,0
3848,0
3860,0
3864,0
3868,0
3870,0
3881,0
3914,0
3917,0
3924,0
3927,0
3934,0
3936,0
3937,0
3939,0
3941,0
3953,2
4119,2
4124,2
4126,2
4127,2
4137,3
4141,3
4169,3
4189,3
4191,3
4200,3
4201,3
4203,3
4446,3
4453,3
4455,3
4470,3
4697,3
4707,3
4714,3
4715,3
4724,3
4725,3
4726,3
