num_inspected_publications,num_citations
0,0
62,0
174,6
320,7
349,7
401,7
526,36
761,37
816,37
1035,37
1053,38
1104,42
1271,43
1602,46
1923,48
1925,48
1927,48
2041,48
2042,48
2209,70
2371,70
2433,70
2521,70
2633,72
2638,72
2645,72
2666,72
2841,72
2891,72
3008,73
3318,73
3634,73
3661,77
4197,79
4342,79
4364,79
4406,79
4512,79
4520,79
4686,80
4718,80
4728,80
5049,92
5076,92
5082,92
5131,92
5307,113
5308,113
5309,113
5319,113
5495,113
5542,113
5549,113
5550,113
5561,113
5567,113
5582,113
5717,113
5748,113
5833,113
5863,113
5864,113
5865,113
5935,113
6014,113
6018,113
6025,113
6030,113
6048,113
6056,113
6096,113
6119,113
6124,113
6370,113
6383,113
6428,113
6508,113
6511,113
6528,113
6529,113
6530,113
6563,113
6579,113
6586,113
6600,113
6601,113
6608,113
6727,119
6728,119
6732,119
6792,119
6827,119
6839,119
6844,119
6856,119
6912,119
6972,119
7026,119
7162,119
7163,119
7170,119
7171,119
7182,119
7184,119
7289,121
7290,121
7291,121
7292,121
7294,121
7381,121
7382,121
7779,123
7780,123
7783,123
7785,123
7786,123
7800,123
7812,123
7876,123
7877,123
7878,123
7930,129
7931,129
7934,129
7938,129
7939,129
7944,129
7957,129
7986,129
7999,129
8004,129
8011,129
8057,129
8058,129
8084,129
8292,129
8296,129
8312,129
8315,129
8326,130
8346,130
8371,130
8415,130
8421,130
8500,130
8566,130
8588,131
8590,131
8595,131
8596,131
8603,131
8607,131
8609,131
8868,132
8884,132
8886,132
8948,132
8951,132
8953,132
8954,132
8964,132
8966,132
8985,132
9005,132
9184,132
9191,132
9193,132
9195,132
9197,132
9432,132
9585,132
9596,132
9606,132
9615,132
9634,132
9744,133
9745,133
9748,133
9752,133
9765,133
9773,133
9775,133
9776,133
9780,133
9808,133
9809,133
9852,133
9895,133
9905,133
9909,133
9949,133
9964,133
9968,133
10072,133
10091,133
10094,133
10114,133
10123,133
10127,133
10174,133
10476,133
10482,133
10483,133
10510,133
10529,133
10539,133
10548,133
10669,133
10680,133
10707,133
10709,133
10715,133
10719,133
10721,133
10725,133
10727,133
10738,133
10767,133
10770,133
10903,133
10931,133
11022,133
11212,133
11230,133
11257,133
11455,133
11596,133
11597,133
11632,133
11639,133
12134,133
13107,133
13130,133
13194,133
13198,133
13201,133
13218,133
13223,133
13230,133
13243,133
13244,133
13246,133
13296,133
13298,133
13321,133
13349,133
13384,133
13407,133
13413,133
13437,133
13444,133
13474,133
13530,133
13548,133
13583,133
13661,133
13719,133
13967,135
13984,135
13998,135
14035,135
15862,135
15869,135
15873,135
15999,135
16021,135
16029,135
16031,135
16032,135
16055,135
16063,135
16080,135
16083,135
16143,135
16156,135
16240,135
16324,136
16605,136
16721,136
16738,136
16740,136
16926,136
16939,136
16944,136
16963,136
16974,136
16983,136
17003,136
17016,136
17025,136
17067,136
17079,136
17167,136
17169,136
17208,136
17211,136
17247,136
17288,136
17295,136
17304,136
17384,136
17386,136
17414,136
17486,136
17489,136
17497,136
17500,136
17515,136
17560,136
17592,136
17597,136
18996,136
19008,136
19009,136
19012,136
19018,136
19020,136
19031,136
19033,136
