num_inspected_publications,num_citations
0,0
304,0
308,1
346,1
355,1
365,1
371,1
393,1
405,1
409,1
420,1
426,1
436,1
442,1
450,1
464,1
470,1
506,1
512,1
533,1
538,1
606,1
620,1
625,1
627,1
637,1
657,1
668,1
675,1
676,1
692,1
699,1
1055,1
1123,1
1337,1
1634,1
1776,1
1790,1
1968,1
1972,1
2234,1
2244,1
2272,1
2341,1
2622,1
2626,1
2780,1
2964,1
3102,1
3126,1
3144,1
3163,1
3176,1
3186,1
3221,1
3468,1
3479,1
3754,1
3773,1
3792,1
3872,1
3880,1
4164,1
4168,1
4201,1
4211,1
4241,1
4323,1
4730,1
4849,1
4943,1
4984,1
