num_inspected_publications,num_citations
0,0
68,1
155,8
188,12
194,12
199,20
391,39
458,42
494,49
618,51
713,62
734,62
818,63
978,63
1167,69
1183,69
1371,70
1457,75
1503,75
1568,76
1634,85
1700,99
1762,99
1807,99
1929,106
1959,107
2106,113
2150,113
2165,114
2197,114
2249,125
2306,128
2311,128
2331,130
2534,131
2561,143
2701,158
2767,160
2775,160
2825,163
2856,172
2867,175
2926,183
2945,183
2964,183
2974,183
2982,183
3004,183
3005,183
3102,199
3116,200
3135,207
3189,207
3257,207
3258,207
3260,207
3439,210
3467,210
3614,211
3696,211
3743,219
3838,221
3899,222
4021,222
4024,222
4107,222
4114,222
4117,222
4154,223
4162,223
4167,223
4171,223
4172,223
4266,224
4268,224
4320,225
4323,225
4386,226
4416,227
4510,227
4522,227
4529,227
4590,228
4626,229
4664,237
4795,242
4820,242
4832,242
4873,242
4983,243
5051,246
5202,247
5208,247
5222,247
5233,250
5245,250
5301,251
5302,251
5317,252
5388,252
5392,252
5395,253
5413,260
5452,262
5456,262
5458,262
5460,262
5477,262
5478,262
5485,262
5605,269
5607,269
5618,270
5625,270
5630,270
5666,270
5670,270
5686,271
5755,278
5810,278
5891,286
5909,286
5910,286
5941,286
6043,287
6051,287
6277,301
6281,301
6298,301
6320,301
6339,301
6351,301
6491,301
6500,301
6538,301
6570,303
6571,303
6585,303
6623,307
6716,307
6722,309
6723,309
6863,310
6950,310
6956,310
7058,310
7063,310
7067,310
7318,310
7412,312
7414,312
7484,315
7496,315
7498,315
7515,315
7527,315
7530,315
7533,315
7541,315
7543,315
7546,315
7561,315
7653,316
7671,316
7704,316
7713,316
7724,316
7732,316
7742,316
7779,316
7780,316
7849,316
7935,318
