num_inspected_publications,num_citations
0,0
31,27
58,35
103,39
117,43
128,44
261,46
320,61
352,61
462,64
470,65
527,65
531,65
654,68
709,71
792,82
886,93
971,97
973,97
1167,116
1179,116
1229,120
1297,124
1300,124
1440,130
1501,133
1536,134
1659,142
1749,149
1787,162
1817,162
1818,162
1884,169
1971,170
1979,170
1980,170
1988,170
1989,170
1990,170
2048,180
2050,180
2065,181
2084,186
2090,186
2116,186
2151,186
2205,187
2206,187
2208,187
2346,191
2423,206
2439,206
2442,206
2445,206
2461,206
2468,206
2525,208
2636,215
2660,218
2735,218
2875,219
2914,222
2930,226
2955,226
2957,227
2976,227
2981,231
2991,231
3025,233
3136,235
3140,235
3171,235
3211,242
3215,242
3218,242
3272,242
3276,242
3313,245
3563,245
3608,245
3614,247
3617,247
3631,247
3647,248
3678,251
3683,251
3685,251
3708,251
3715,251
3728,251
3831,251
3838,251
3850,251
3897,254
3907,254
3956,254
4008,254
4015,254
4082,257
4098,257
4104,257
4262,260
4295,260
4316,260
4327,263
4329,263
4359,263
4424,265
4501,265
4509,265
4526,265
4617,267
4625,267
4731,269
4752,269
4757,269
4761,269
4762,269
4766,269
4771,269
4860,269
4862,269
4913,269
5004,274
5006,274
5011,274
5038,274
5052,274
5065,276
5129,276
5137,276
5140,276
5143,276
5216,278
5275,278
5313,278
5345,278
5409,278
5490,281
5564,281
5592,282
5685,293
5696,293
5697,293
5701,293
5706,293
5788,294
5800,294
5812,294
5824,294
5839,294
5845,294
5860,295
5869,295
5885,295
5975,296
5976,296
5984,296
6108,305
6229,310
6239,310
6272,312
6300,312
6350,315
6352,315
6386,315
6402,315
6439,315
6440,315
6442,315
6453,315
6466,315
6515,316
6572,319
6597,319
6657,341
6785,374
6803,377
6868,377
6882,377
6948,377
7051,380
7109,380
7144,380
7183,380
7352,380
7513,382
7573,384
7755,384
7791,387
7830,388
7917,391
7935,392
8165,398
8242,400
8247,400
8292,401
8299,402
8326,403
8336,406
8521,411
8696,418
8710,418
8755,419
8799,420
8878,420
8927,420
8960,420
8980,420
9032,423
9041,424
9069,424
9081,424
9110,424
9290,424
9295,424
9334,426
9382,426
9497,426
9514,426
9727,431
9801,432
9817,433
9885,433
9932,435
9955,435
9984,436
10035,436
10134,436
10183,437
10189,438
10210,439
10248,440
10269,440
10363,440
10447,444
10457,444
10467,446
10491,446
10499,446
10530,446
10551,447
10622,448
10629,448
10699,448
10974,452
10977,452
10998,452
11014,452
11108,453
11132,459
11587,459
11667,459
11679,459
11732,459
11737,459
11793,461
11796,461
11814,461
11830,461
11837,461
11869,463
11902,463
12004,463
12060,463
12075,463
12098,463
12146,465
12197,466
12281,469
12341,469
12349,469
12362,469
12371,469
12400,469
12431,469
12550,469
12580,476
