num_inspected_publications,num_citations
0,0
11,0
54,0
164,1
280,4
282,4
289,4
385,4
416,6
418,6
431,7
434,7
475,10
478,10
501,10
512,10
538,12
570,12
581,12
685,12
686,12
969,12
1015,13
1061,13
1086,13
1087,13
1088,13
1089,13
1090,13
1092,13
1104,13
1111,13
1112,13
1113,13
1116,13
1122,13
1130,13
1142,13
1180,13
1216,14
1239,14
1306,14
1405,14
1417,15
1667,15
1704,16
1757,16
1764,16
1794,16
1814,17
1826,17
1831,17
1832,17
1833,17
1941,17
2007,18
2016,19
2018,19
2052,19
2086,19
2120,19
2124,19
2126,19
2136,19
2213,19
2214,19
2215,19
2250,19
2251,19
2302,20
2303,20
2305,20
2306,20
2350,21
2351,21
2400,21
2401,21
2402,21
2405,21
2427,21
2428,21
2431,21
2432,21
2434,21
2447,21
2457,21
2459,21
2462,21
2464,21
2468,21
2471,21
2508,21
2513,21
2521,22
2598,24
2692,24
2696,25
2697,25
2744,25
2745,25
2830,29
2832,29
2842,29
2861,29
2896,30
2899,30
2901,30
2902,30
2904,30
2966,30
2970,30
2972,30
3030,30
3309,30
3320,30
3336,30
3352,30
3358,30
3359,30
3360,30
3383,30
3453,30
3460,30
3470,30
3474,30
3475,30
3476,30
3482,30
3495,30
3497,30
3518,30
3522,30
3523,30
3633,31
3654,31
3825,31
3827,31
3828,31
3830,31
3831,31
3833,31
3837,31
3871,31
3873,31
3874,31
4003,31
4043,32
4044,32
4048,32
4051,32
4068,32
4071,32
4073,32
4081,32
4105,32
4106,32
4224,32
4226,32
4227,32
4235,32
4241,32
4243,32
4254,32
4256,32
4267,32
4271,32
4272,32
4274,32
4276,32
4320,32
4330,32
4331,32
4342,32
4343,32
4353,32
4361,32
4363,32
4364,32
4372,32
4373,32
4377,32
4381,32
4383,32
4386,32
4387,32
4394,32
4409,32
4410,32
4411,32
4415,32
4418,32
4445,32
4462,32
4469,32
4478,32
4502,32
4524,32
4533,32
4604,32
4612,32
4625,32
4626,32
4719,32
4720,32
4735,32
4755,32
4760,32
4788,32
4790,32
4796,32
4806,32
4814,32
4831,32
4832,32
4833,32
4835,32
4836,32
4857,33
4858,33
4859,33
4861,33
4862,33
4866,33
4869,33
4917,33
4920,33
4924,33
4925,33
4926,33
4928,33
4936,33
4946,33
4952,33
4960,33
4979,33
4980,33
4988,33
4993,33
4994,33
4996,33
5061,33
5071,33
5072,33
5077,33
5088,33
5090,33
5092,33
5096,33
5097,33
5098,33
5099,33
5100,33
5111,33
5112,33
5115,33
5133,33
5160,33
5165,33
5170,33
5171,33
5185,33
5321,35
5323,35
5335,35
5338,35
5359,35
5367,35
5370,35
5373,35
5374,35
5387,35
5391,35
5394,35
5401,35
5428,35
5431,35
5434,35
5435,35
5436,35
5437,35
5442,35
5443,35
5448,35
5449,35
5451,35
5468,35
5478,35
5483,35
5487,35
5489,35
5490,35
5494,35
5496,35
5499,35
5510,35
5514,35
5519,35
5520,35
5521,35
5527,35
5528,35
5536,35
5537,35
5558,35
5559,35
5560,35
6296,35
6297,35
6298,35
6300,35
6309,35
6587,35
6588,35
6589,35
6593,35
6601,35
6603,35
6637,35
6644,35
6645,35
6646,35
6676,35
6686,35
6691,35
6705,35
6737,35
6742,35
6743,35
6774,35
6775,35
6776,35
6787,35
6800,35
6816,35
6819,35
6835,35
6836,35
6838,35
6839,35
6849,35
6870,35
6881,35
6900,35
6962,35
6963,35
6967,35
6972,35
6976,35
6981,35
6984,35
7007,35
7026,35
7034,35
7041,35
7043,35
7265,35
7275,35
7287,35
7289,35
7293,35
7297,35
7301,35
7302,35
7318,35
7512,35
7570,35
7572,35
7573,35
7577,35
7582,35
7595,35
7605,35
7606,35
7608,35
7609,35
7610,35
7619,35
7622,35
7627,35
7630,35
7671,35
7689,35
7690,35
7692,35
7786,35
7787,35
7791,35
7794,35
7799,35
7800,35
7801,35
7809,35
7946,37
7979,37
7989,37
8551,37
8554,37
8569,37
8581,37
8583,37
8584,37
8636,37
8639,37
8647,37
8648,37
8660,37
8699,37
8714,37
8717,37
8723,37
8753,37
8760,37
8766,37
8773,37
8774,37
8775,37
8776,37
8782,37
