num_inspected_publications,num_citations
0,0
9,8
12,8
29,9
32,9
33,9
39,9
41,9
75,9
145,9
151,12
154,12
163,12
164,12
165,12
168,14
171,14
192,14
195,14
201,14
202,14
203,14
244,15
279,16
281,16
299,16
311,16
344,16
348,16
367,16
378,16
381,16
411,16
413,16
414,16
449,16
506,19
531,20
544,20
547,20
571,20
573,20
602,20
642,20
658,20
666,20
670,20
683,20
687,20
715,20
717,20
836,22
837,22
855,22
911,22
936,22
949,22
964,22
972,22
973,22
998,22
1075,22
1079,22
1081,22
1082,22
1085,22
1327,22
1371,22
1374,22
1433,22
1447,22
1451,22
1490,22
1545,22
1563,22
1565,22
1566,22
1571,22
1576,22
1629,22
1754,22
1757,22
1797,30
1926,30
1928,30
1929,30
1954,30
1958,30
1979,30
1989,30
2000,30
2018,30
2041,30
2045,30
2062,31
2158,33
