num_inspected_publications,num_citations
0,0
34,0
226,0
227,0
228,0
236,0
309,1
310,1
313,1
341,2
348,2
380,2
435,2
659,2
1742,2
2087,3
2090,3
2122,3
2126,3
2216,3
2256,3
2345,3
2379,3
2398,3
2492,3
2500,3
2508,3
2565,3
2598,3
2664,3
2676,3
2756,3
2833,3
2987,3
2988,3
3022,3
3075,3
3090,3
3093,3
3532,3
3567,3
3627,3
3685,3
3918,5
4311,6
4423,6
4452,6
4632,6
4639,6
4713,6
4714,6
4785,6
4923,6
4971,6
4974,6
4989,6
5089,6
5096,6
5161,6
5393,6
5396,6
5671,6
5682,6
5691,6
5714,6
5724,6
5748,6
5900,6
5937,6
6046,6
6048,6
6103,6
6268,6
6433,6
6447,6
6649,6
6712,6
6896,6
6906,6
6925,6
6928,6
6929,6
6934,6
7052,6
7094,6
7173,6
7174,6
7234,6
7268,6
7302,6
7308,6
7349,6
7359,6
7447,6
7469,6
7561,6
7641,6
7648,6
7789,6
7793,6
7797,6
7800,6
7810,6
7821,6
7832,6
7885,6
8003,6
8010,6
8014,6
8020,6
8023,6
8058,6
8062,6
8076,6
8146,6
8432,6
8433,6
