num_inspected_publications,num_citations
0,0
15,0
51,0
124,0
403,4
442,8
627,21
839,36
971,38
1532,42
1549,42
2074,45
2093,45
2250,45
2312,45
2435,46
3024,60
3180,62
3208,62
3337,66
3488,75
3549,75
3700,75
3979,81
4143,82
4268,82
4670,83
4687,83
4942,84
4953,84
4969,84
5077,84
5327,112
5329,112
5482,112
5557,112
5632,112
5663,112
5786,112
5832,113
5881,116
6028,116
6095,117
6160,117
6170,117
6224,117
6236,117
6471,117
6525,117
6555,117
6570,117
6681,117
6781,118
6805,119
6815,119
6997,123
7012,123
7032,123
7049,123
7163,123
7216,123
8014,125
8109,125
8268,125
8344,126
8396,126
8424,127
8494,127
8519,127
8596,127
8663,129
8844,131
9095,131
9109,131
9370,134
9431,137
9718,138
9742,138
9778,138
9796,138
10327,142
10429,142
10541,142
10553,142
10595,146
10820,147
10831,149
10890,150
11051,150
11057,150
11092,150
11131,150
11230,150
11248,152
11290,152
11400,152
11696,154
11928,154
12103,154
12412,154
12445,154
12520,154
12741,154
13077,156
13339,158
13422,158
13487,158
13540,158
13545,158
13550,158
13554,158
13564,158
13585,159
13619,159
13684,159
13690,159
13701,159
13733,162
13755,162
13785,162
13996,163
14001,163
14023,163
14026,163
14032,163
14103,163
14142,164
14167,164
14244,166
14255,166
14260,166
14264,166
14328,167
14841,167
14956,167
14959,167
15341,169
15409,169
15520,169
15526,169
15615,169
15982,176
15996,176
16093,176
16165,176
16299,176
16322,176
16339,176
16541,178
16548,178
16595,178
16599,178
17842,178
17894,178
17959,178
18073,178
18121,178
18128,178
18131,178
18175,178
18240,179
18289,179
18405,179
18572,179
18573,179
18736,179
18743,179
18823,179
18992,179
19015,179
19183,181
19482,194
19506,194
19614,194
19831,194
20049,194
20210,201
20281,201
20395,201
20580,202
20635,202
20969,203
21237,205
21241,205
21428,205
21447,205
21622,208
21631,208
21648,208
21662,208
21807,208
21871,208
21917,208
22049,211
22162,212
22318,212
22439,212
22620,212
22630,212
22750,212
22772,212
22950,212
22987,212
23041,212
23101,213
23110,213
23183,213
23199,213
23394,214
23442,214
23547,214
23672,214
23864,218
23995,218
24225,218
24348,218
24356,218
24439,219
24458,219
24464,219
24469,219
25651,219
25911,219
26111,222
26177,222
26233,222
26236,222
26244,222
26245,222
26517,223
26543,223
26968,225
27072,225
27322,232
27389,232
27490,232
27512,232
27645,233
27668,233
27847,235
27850,235
28106,236
28112,236
28131,236
28458,237
28493,237
28536,237
28539,237
28725,237
28734,237
28869,237
28871,237
28884,237
28888,240
28890,240
29227,240
29324,240
29532,240
29691,244
29738,244
29753,244
29770,244
29773,244
29774,244
29786,244
29923,244
29937,244
29947,244
30019,244
30089,244
30092,244
30323,244
30354,244
30405,244
30544,244
30556,244
30567,244
30571,244
30575,244
30700,245
31219,245
31293,245
31415,245
31867,245
31899,245
31904,245
31914,245
32018,245
32031,245
32547,245
32552,245
32553,245
32711,245
32926,246
32935,246
32937,246
32983,246
33049,246
33054,246
33126,246
33201,246
33426,251
33454,251
33483,251
33506,251
33510,251
33524,251
33949,251
34011,251
34019,251
34042,254
34076,254
34309,255
34461,255
34491,258
34566,258
34782,261
34859,261
34863,261
34872,261
34978,261
34981,261
35131,261
35175,261
35181,261
35344,262
35459,262
35638,265
35642,265
35760,265
35788,265
35797,265
35815,265
35816,265
35887,265
36003,265
36025,265
36028,265
36029,265
36096,265
36127,265
36148,265
36152,265
36905,269
37091,269
37290,269
37333,269
37442,271
37449,271
37469,271
37484,271
37489,272
37825,272
37864,272
38129,272
38223,272
38259,272
38313,273
38322,273
38374,273
38450,273
39030,276
39114,276
39125,276
39179,276
39286,276
39310,276
39314,276
39648,276
39657,276
39749,276
39777,276
39790,276
39805,276
41480,276
41543,276
41748,276
41749,276
41798,276
41848,276
41853,276
41959,276
42080,279
42200,280
42300,280
42406,280
42410,280
42469,282
42475,284
42478,284
42521,284
42526,284
42537,284
42618,284
42664,284
42905,287
43097,287
43130,287
43256,287
43527,287
43589,287
43618,287
43727,303
43778,303
44090,303
44254,304
44598,304
44615,304
44665,304
44673,304
44721,304
44734,304
44896,304
44912,304
45040,304
45094,304
45127,304
45256,305
45317,305
45341,305
45352,305
45406,305
45418,305
46081,305
46087,305
46097,305
46338,306
46470,306
46556,306
46573,306
46675,306
46773,306
47048,306
47058,306
47064,306
47076,306
47138,306
47177,306
47194,306
47204,306
47238,306
47490,306
47544,306
47644,306
47671,306
47673,306
47682,306
47709,306
47718,306
47759,306
47844,306
47964,306
48002,306
48327,307
