num_inspected_publications,num_citations
0,0
28,2
58,2
90,2
204,3
247,4
342,4
349,4
403,4
577,5
579,5
595,5
621,5
687,5
878,6
1047,7
1116,7
1185,9
1355,9
1360,9
1388,9
1395,9
1453,9
1495,9
1524,9
1540,9
1678,9
1681,9
1770,9
1813,10
1819,11
1882,11
1902,11
2101,11
2208,11
2231,11
2393,11
2454,11
2501,11
2502,11
2506,11
2508,11
2520,11
3283,11
3297,11
3313,11
3318,11
3356,11
3357,11
3891,11
3905,14
3913,14
3920,14
3924,14
3947,14
3955,14
4616,14
4628,14
4640,14
4642,14
4721,14
4795,14
5027,14
5033,14
5053,14
5094,14
5118,14
5121,14
5140,14
5153,14
5161,14
5171,14
5216,14
5219,14
5273,14
5276,14
5277,14
5672,14
5793,14
5966,14
6002,14
6142,15
6162,15
6233,15
6269,15
6301,15
6358,15
6533,15
6538,15
6698,16
6700,16
6710,16
6830,16
6844,16
6850,16
6980,16
6990,16
6998,16
7036,16
7112,16
7148,16
7327,16
7372,16
7413,16
7417,16
7520,16
7584,16
7608,16
7650,16
7654,16
7742,16
7750,16
7765,16
7782,16
7835,16
8083,16
8154,16
8572,16
8608,16
8779,16
8858,16
8862,16
9040,16
9058,16
9067,16
9116,16
9130,16
9159,16
9172,16
9196,16
9201,16
9283,16
