num_inspected_publications,num_citations
0,0
10468,27
39673,59
42673,85
46529,103
48824,105
49593,105
51169,108
53776,109
63890,113
65325,120
70337,123
78098,123
85170,136
91380,138
93826,144
96052,156
102301,159
107228,164
110537,174
111704,187
112457,187
117402,198
126312,200
128368,202
